"survey_id","SPECIES_CD","abundance"
"2210U_1_2016","ACA CHIR",0
"2210U_1_2016","ACA COER",1
"2210U_1_2016","CAN ROST",1
"2210U_1_2016","CHA CAPI",1
"2210U_1_2016","COR GLAU",1
"2210U_1_2016","COR PERS",7
"2210U_1_2016","HAE PLUM",0
"2210U_1_2016","HAL BIVI",3
"2210U_1_2016","HAL GARN",7
"2210U_1_2016","HAL MACU",1
"2210U_1_2016","OCY CHRY",2
"2210U_1_2016","POM ARCU",0
"2210U_1_2016","SCA ISER",3
"2210U_1_2016","SPA ATOM",3
"2210U_1_2016","SPA AURO",0
"2210U_1_2016","SPA VIRI",0
"2210U_1_2016","STE PART",2
"2210U_1_2016","STE VARI",3
"2210U_1_2016","THA BIFA",29
"2210U_1_2021","ACA BAHI",0.5
"2210U_1_2021","ACA CHIR",0
"2210U_1_2021","ACA COER",0.5
"2210U_1_2021","CAN ROST",0.5
"2210U_1_2021","CHA CAPI",0
"2210U_1_2021","COR GLAU",1
"2210U_1_2021","COR PERS",0
"2210U_1_2021","HAE PLUM",8.49
"2210U_1_2021","HAL BIVI",3.49
"2210U_1_2021","HAL GARN",1.5
"2210U_1_2021","HAL MACU",9.98
"2210U_1_2021","OCY CHRY",5.99
"2210U_1_2021","POM ARCU",0
"2210U_1_2021","SCA ISER",12.49
"2210U_1_2021","SPA ATOM",0.5
"2210U_1_2021","SPA AURO",8
"2210U_1_2021","SPA VIRI",2.5
"2210U_1_2021","STE PART",4
"2210U_1_2021","STE VARI",0
"2210U_1_2021","THA BIFA",7.49
"2210U_2_2016","ACA BAHI",0
"2210U_2_2016","ACA CHIR",0
"2210U_2_2016","ACA COER",3
"2210U_2_2016","CAN ROST",3
"2210U_2_2016","CHA CAPI",0
"2210U_2_2016","COR GLAU",0
"2210U_2_2016","COR PERS",0
"2210U_2_2016","HAE PLUM",0
"2210U_2_2016","HAL BIVI",0
"2210U_2_2016","HAL GARN",6
"2210U_2_2016","HAL MACU",0
"2210U_2_2016","OCY CHRY",1
"2210U_2_2016","POM ARCU",0
"2210U_2_2016","SCA ISER",7
"2210U_2_2016","SPA ATOM",3
"2210U_2_2016","SPA AURO",4
"2210U_2_2016","SPA VIRI",0
"2210U_2_2016","STE PART",19
"2210U_2_2016","STE VARI",4
"2210U_2_2016","THA BIFA",16
"2211_1_2024","ACA BAHI",0
"2211_1_2024","ACA CHIR",0
"2211_1_2024","ACA COER",3
"2211_1_2024","CAN ROST",0
"2211_1_2024","CHA CAPI",0
"2211_1_2024","COR GLAU",0
"2211_1_2024","COR PERS",500
"2211_1_2024","HAE PLUM",32
"2211_1_2024","HAL BIVI",21
"2211_1_2024","HAL GARN",2
"2211_1_2024","HAL MACU",1
"2211_1_2024","OCY CHRY",32
"2211_1_2024","POM ARCU",0
"2211_1_2024","SCA ISER",76
"2211_1_2024","SPA ATOM",0
"2211_1_2024","SPA AURO",0
"2211_1_2024","SPA VIRI",6
"2211_1_2024","STE PART",0
"2211_1_2024","STE VARI",3
"2211_1_2024","THA BIFA",0
"2211U_1_2014","ACA BAHI",0
"2211U_1_2014","ACA CHIR",0
"2211U_1_2014","ACA COER",0
"2211U_1_2014","CAN ROST",0
"2211U_1_2014","CHA CAPI",0
"2211U_1_2014","COR GLAU",0
"2211U_1_2014","COR PERS",28
"2211U_1_2014","HAE PLUM",34
"2211U_1_2014","HAL BIVI",3
"2211U_1_2014","HAL GARN",0
"2211U_1_2014","HAL MACU",0
"2211U_1_2014","OCY CHRY",0
"2211U_1_2014","POM ARCU",0
"2211U_1_2014","SCA ISER",10
"2211U_1_2014","SPA ATOM",0
"2211U_1_2014","SPA AURO",0
"2211U_1_2014","SPA VIRI",0
"2211U_1_2014","STE PART",0
"2211U_1_2014","STE VARI",7
"2211U_1_2014","THA BIFA",0
"2211U_1_2016","ACA BAHI",0
"2211U_1_2016","ACA CHIR",0
"2211U_1_2016","ACA COER",0
"2211U_1_2016","CAN ROST",0
"2211U_1_2016","CHA CAPI",0
"2211U_1_2016","COR GLAU",0
"2211U_1_2016","COR PERS",22
"2211U_1_2016","HAE PLUM",0
"2211U_1_2016","HAL BIVI",1
"2211U_1_2016","HAL GARN",1
"2211U_1_2016","HAL MACU",0
"2211U_1_2016","OCY CHRY",2
"2211U_1_2016","POM ARCU",0
"2211U_1_2016","SCA ISER",4
"2211U_1_2016","SPA ATOM",0
"2211U_1_2016","SPA AURO",0
"2211U_1_2016","SPA VIRI",0
"2211U_1_2016","STE PART",8
"2211U_1_2016","STE VARI",8
"2211U_1_2016","THA BIFA",7
"2211U_1_2021","ACA BAHI",1
"2211U_1_2021","ACA CHIR",2.5
"2211U_1_2021","ACA COER",0
"2211U_1_2021","CAN ROST",0
"2211U_1_2021","CHA CAPI",0
"2211U_1_2021","COR GLAU",1
"2211U_1_2021","COR PERS",0
"2211U_1_2021","HAE PLUM",1
"2211U_1_2021","HAL BIVI",13
"2211U_1_2021","HAL GARN",2
"2211U_1_2021","HAL MACU",5
"2211U_1_2021","OCY CHRY",17
"2211U_1_2021","POM ARCU",1
"2211U_1_2021","SCA ISER",11.99
"2211U_1_2021","SPA ATOM",0
"2211U_1_2021","SPA AURO",2
"2211U_1_2021","SPA VIRI",0.5
"2211U_1_2021","STE PART",2.5
"2211U_1_2021","STE VARI",5.49
"2211U_1_2021","THA BIFA",10.98
"2211U_2_2014","ACA BAHI",0
"2211U_2_2014","ACA CHIR",0
"2211U_2_2014","ACA COER",0
"2211U_2_2014","CAN ROST",0
"2211U_2_2014","CHA CAPI",0
"2211U_2_2014","COR GLAU",12
"2211U_2_2014","COR PERS",96
"2211U_2_2014","HAE PLUM",104
"2211U_2_2014","HAL BIVI",4
"2211U_2_2014","HAL GARN",0
"2211U_2_2014","HAL MACU",1
"2211U_2_2014","OCY CHRY",1
"2211U_2_2014","POM ARCU",0
"2211U_2_2014","SCA ISER",2
"2211U_2_2014","SPA ATOM",1
"2211U_2_2014","SPA AURO",0
"2211U_2_2014","SPA VIRI",0
"2211U_2_2014","STE PART",0
"2211U_2_2014","STE VARI",5
"2211U_2_2014","THA BIFA",1
"2211U_2_2016","ACA BAHI",2
"2211U_2_2016","ACA CHIR",0
"2211U_2_2016","ACA COER",0
"2211U_2_2016","CAN ROST",0
"2211U_2_2016","CHA CAPI",0
"2211U_2_2016","COR GLAU",0
"2211U_2_2016","COR PERS",0
"2211U_2_2016","HAE PLUM",0
"2211U_2_2016","HAL BIVI",9
"2211U_2_2016","HAL GARN",4
"2211U_2_2016","HAL MACU",0
"2211U_2_2016","OCY CHRY",0
"2211U_2_2016","POM ARCU",0
"2211U_2_2016","SCA ISER",26
"2211U_2_2016","SPA ATOM",1
"2211U_2_2016","SPA AURO",4
"2211U_2_2016","SPA VIRI",0
"2211U_2_2016","STE PART",33
"2211U_2_2016","STE VARI",5
"2211U_2_2016","THA BIFA",6
"2212_1_2024","ACA BAHI",0
"2212_1_2024","ACA CHIR",1
"2212_1_2024","ACA COER",0
"2212_1_2024","CAN ROST",0
"2212_1_2024","CHA CAPI",0
"2212_1_2024","COR GLAU",2
"2212_1_2024","COR PERS",0
"2212_1_2024","HAE PLUM",0
"2212_1_2024","HAL BIVI",15
"2212_1_2024","HAL GARN",3
"2212_1_2024","HAL MACU",1
"2212_1_2024","OCY CHRY",10
"2212_1_2024","POM ARCU",0
"2212_1_2024","SCA ISER",2
"2212_1_2024","SPA ATOM",1
"2212_1_2024","SPA AURO",1
"2212_1_2024","SPA VIRI",1
"2212_1_2024","STE PART",0
"2212_1_2024","STE VARI",3
"2212_1_2024","THA BIFA",5
"2212U_1_2014","ACA BAHI",0
"2212U_1_2014","ACA CHIR",0
"2212U_1_2014","ACA COER",0
"2212U_1_2014","CAN ROST",0
"2212U_1_2014","CHA CAPI",0
"2212U_1_2014","COR GLAU",2
"2212U_1_2014","COR PERS",0
"2212U_1_2014","HAE PLUM",7
"2212U_1_2014","HAL BIVI",10
"2212U_1_2014","HAL GARN",2
"2212U_1_2014","HAL MACU",0
"2212U_1_2014","OCY CHRY",16
"2212U_1_2014","POM ARCU",0
"2212U_1_2014","SCA ISER",6
"2212U_1_2014","SPA ATOM",0
"2212U_1_2014","SPA AURO",0
"2212U_1_2014","SPA VIRI",0
"2212U_1_2014","STE PART",0
"2212U_1_2014","STE VARI",6
"2212U_1_2014","THA BIFA",1
"2212U_1_2016","ACA BAHI",0
"2212U_1_2016","ACA CHIR",0
"2212U_1_2016","ACA COER",0
"2212U_1_2016","CAN ROST",3
"2212U_1_2016","CHA CAPI",0
"2212U_1_2016","COR GLAU",1
"2212U_1_2016","COR PERS",0
"2212U_1_2016","HAE PLUM",42
"2212U_1_2016","HAL BIVI",15
"2212U_1_2016","HAL GARN",16
"2212U_1_2016","HAL MACU",0
"2212U_1_2016","OCY CHRY",1
"2212U_1_2016","POM ARCU",0
"2212U_1_2016","SCA ISER",14
"2212U_1_2016","SPA ATOM",0
"2212U_1_2016","SPA AURO",0
"2212U_1_2016","SPA VIRI",0
"2212U_1_2016","STE PART",14
"2212U_1_2016","STE VARI",1
"2212U_1_2016","THA BIFA",22
"2212U_1_2018","ACA BAHI",0
"2212U_1_2018","ACA CHIR",0
"2212U_1_2018","ACA COER",0
"2212U_1_2018","CAN ROST",0
"2212U_1_2018","CHA CAPI",0
"2212U_1_2018","COR GLAU",5
"2212U_1_2018","COR PERS",0
"2212U_1_2018","HAE PLUM",1
"2212U_1_2018","HAL BIVI",6
"2212U_1_2018","HAL GARN",8
"2212U_1_2018","HAL MACU",3
"2212U_1_2018","OCY CHRY",2
"2212U_1_2018","POM ARCU",0
"2212U_1_2018","SCA ISER",10
"2212U_1_2018","SPA ATOM",2
"2212U_1_2018","SPA AURO",0
"2212U_1_2018","SPA VIRI",0
"2212U_1_2018","STE PART",8
"2212U_1_2018","STE VARI",3
"2212U_1_2018","THA BIFA",6
"2212U_2_2014","ACA BAHI",0
"2212U_2_2014","ACA CHIR",0
"2212U_2_2014","ACA COER",0
"2212U_2_2014","CAN ROST",0
"2212U_2_2014","CHA CAPI",0
"2212U_2_2014","COR GLAU",0
"2212U_2_2014","COR PERS",0
"2212U_2_2014","HAE PLUM",0
"2212U_2_2014","HAL BIVI",0
"2212U_2_2014","HAL GARN",0
"2212U_2_2014","HAL MACU",0
"2212U_2_2014","OCY CHRY",20
"2212U_2_2014","POM ARCU",0
"2212U_2_2014","SCA ISER",12
"2212U_2_2014","SPA ATOM",0
"2212U_2_2014","SPA AURO",0
"2212U_2_2014","SPA VIRI",0
"2212U_2_2014","STE PART",0
"2212U_2_2014","STE VARI",6
"2212U_2_2014","THA BIFA",4
"2212U_2_2016","ACA BAHI",0
"2212U_2_2016","ACA CHIR",0
"2212U_2_2016","ACA COER",2
"2212U_2_2016","CAN ROST",2
"2212U_2_2016","CHA CAPI",1
"2212U_2_2016","COR GLAU",0
"2212U_2_2016","COR PERS",0
"2212U_2_2016","HAE PLUM",5
"2212U_2_2016","HAL BIVI",8
"2212U_2_2016","HAL GARN",3
"2212U_2_2016","HAL MACU",3
"2212U_2_2016","OCY CHRY",6
"2212U_2_2016","POM ARCU",0
"2212U_2_2016","SCA ISER",10
"2212U_2_2016","SPA ATOM",1
"2212U_2_2016","SPA AURO",1
"2212U_2_2016","SPA VIRI",2
"2212U_2_2016","STE PART",12
"2212U_2_2016","STE VARI",6
"2212U_2_2016","THA BIFA",12
"2212U_2_2018","ACA BAHI",0
"2212U_2_2018","ACA CHIR",1
"2212U_2_2018","ACA COER",0
"2212U_2_2018","CAN ROST",0
"2212U_2_2018","CHA CAPI",0
"2212U_2_2018","COR GLAU",2
"2212U_2_2018","COR PERS",0
"2212U_2_2018","HAE PLUM",0
"2212U_2_2018","HAL BIVI",5
"2212U_2_2018","HAL GARN",5
"2212U_2_2018","HAL MACU",2
"2212U_2_2018","OCY CHRY",0
"2212U_2_2018","POM ARCU",0
"2212U_2_2018","SCA ISER",4
"2212U_2_2018","SPA ATOM",2
"2212U_2_2018","SPA AURO",0
"2212U_2_2018","SPA VIRI",0
"2212U_2_2018","STE PART",4
"2212U_2_2018","STE VARI",3
"2212U_2_2018","THA BIFA",1
"2213_1_2024","ACA BAHI",0
"2213_1_2024","ACA CHIR",7
"2213_1_2024","ACA COER",1
"2213_1_2024","CAN ROST",0
"2213_1_2024","CHA CAPI",0
"2213_1_2024","COR GLAU",8
"2213_1_2024","COR PERS",58
"2213_1_2024","HAE PLUM",0
"2213_1_2024","HAL BIVI",29
"2213_1_2024","HAL GARN",0
"2213_1_2024","HAL MACU",3
"2213_1_2024","OCY CHRY",27
"2213_1_2024","POM ARCU",0
"2213_1_2024","SCA ISER",19
"2213_1_2024","SPA ATOM",0
"2213_1_2024","SPA AURO",7
"2213_1_2024","SPA VIRI",1
"2213_1_2024","STE PART",0
"2213_1_2024","STE VARI",6
"2213_1_2024","THA BIFA",12
"2213U_1_2014","ACA BAHI",0
"2213U_1_2014","ACA CHIR",0
"2213U_1_2014","ACA COER",0
"2213U_1_2014","CAN ROST",0
"2213U_1_2014","CHA CAPI",0
"2213U_1_2014","COR GLAU",0
"2213U_1_2014","COR PERS",14
"2213U_1_2014","HAE PLUM",1
"2213U_1_2014","HAL BIVI",2
"2213U_1_2014","HAL GARN",5
"2213U_1_2014","HAL MACU",0
"2213U_1_2014","OCY CHRY",0
"2213U_1_2014","POM ARCU",0
"2213U_1_2014","SCA ISER",8
"2213U_1_2014","SPA ATOM",0
"2213U_1_2014","SPA AURO",0
"2213U_1_2014","SPA VIRI",0
"2213U_1_2014","STE PART",13
"2213U_1_2014","STE VARI",3
"2213U_1_2014","THA BIFA",3
"2213U_1_2016","ACA BAHI",0
"2213U_1_2016","ACA CHIR",0
"2213U_1_2016","ACA COER",0
"2213U_1_2016","CAN ROST",0
"2213U_1_2016","CHA CAPI",0
"2213U_1_2016","COR GLAU",5
"2213U_1_2016","COR PERS",0
"2213U_1_2016","HAE PLUM",0
"2213U_1_2016","HAL BIVI",26
"2213U_1_2016","HAL GARN",0
"2213U_1_2016","HAL MACU",3
"2213U_1_2016","OCY CHRY",2
"2213U_1_2016","POM ARCU",2
"2213U_1_2016","SCA ISER",1
"2213U_1_2016","SPA ATOM",0
"2213U_1_2016","SPA AURO",0
"2213U_1_2016","SPA VIRI",0
"2213U_1_2016","STE PART",1
"2213U_1_2016","STE VARI",6
"2213U_1_2016","THA BIFA",3
"2213U_2_2014","ACA BAHI",0
"2213U_2_2014","ACA CHIR",0
"2213U_2_2014","ACA COER",0
"2213U_2_2014","CAN ROST",0
"2213U_2_2014","CHA CAPI",0
"2213U_2_2014","COR GLAU",6
"2213U_2_2014","COR PERS",38
"2213U_2_2014","HAE PLUM",0
"2213U_2_2014","HAL BIVI",8
"2213U_2_2014","HAL GARN",5
"2213U_2_2014","HAL MACU",1
"2213U_2_2014","OCY CHRY",1
"2213U_2_2014","POM ARCU",0
"2213U_2_2014","SCA ISER",14
"2213U_2_2014","SPA ATOM",1
"2213U_2_2014","SPA AURO",3
"2213U_2_2014","SPA VIRI",0
"2213U_2_2014","STE PART",11
"2213U_2_2014","STE VARI",10
"2213U_2_2014","THA BIFA",3
"2213U_2_2016","ACA BAHI",0
"2213U_2_2016","ACA CHIR",0
"2213U_2_2016","ACA COER",0
"2213U_2_2016","CAN ROST",0
"2213U_2_2016","CHA CAPI",0
"2213U_2_2016","COR GLAU",6
"2213U_2_2016","COR PERS",0
"2213U_2_2016","HAE PLUM",0
"2213U_2_2016","HAL BIVI",6
"2213U_2_2016","HAL GARN",1
"2213U_2_2016","HAL MACU",2
"2213U_2_2016","OCY CHRY",0
"2213U_2_2016","POM ARCU",0
"2213U_2_2016","SCA ISER",7
"2213U_2_2016","SPA ATOM",0
"2213U_2_2016","SPA AURO",0
"2213U_2_2016","SPA VIRI",0
"2213U_2_2016","STE PART",0
"2213U_2_2016","STE VARI",2
"2213U_2_2016","THA BIFA",9
"2214_1_2024","ACA BAHI",0
"2214_1_2024","ACA CHIR",0
"2214_1_2024","ACA COER",0
"2214_1_2024","CAN ROST",0
"2214_1_2024","CHA CAPI",0
"2214_1_2024","COR GLAU",1
"2214_1_2024","COR PERS",0
"2214_1_2024","HAE PLUM",1
"2214_1_2024","HAL BIVI",9
"2214_1_2024","HAL GARN",1
"2214_1_2024","HAL MACU",2
"2214_1_2024","OCY CHRY",7
"2214_1_2024","POM ARCU",0
"2214_1_2024","SCA ISER",7
"2214_1_2024","SPA ATOM",1
"2214_1_2024","SPA AURO",2
"2214_1_2024","SPA VIRI",0
"2214_1_2024","STE PART",0
"2214_1_2024","STE VARI",1
"2214_1_2024","THA BIFA",3
"2214U_1_2014","ACA BAHI",1
"2214U_1_2014","ACA CHIR",0
"2214U_1_2014","ACA COER",2
"2214U_1_2014","CAN ROST",0
"2214U_1_2014","CHA CAPI",0
"2214U_1_2014","COR GLAU",4
"2214U_1_2014","COR PERS",19
"2214U_1_2014","HAE PLUM",0
"2214U_1_2014","HAL BIVI",11
"2214U_1_2014","HAL GARN",4
"2214U_1_2014","HAL MACU",5
"2214U_1_2014","OCY CHRY",0
"2214U_1_2014","POM ARCU",0
"2214U_1_2014","SCA ISER",9
"2214U_1_2014","SPA ATOM",6
"2214U_1_2014","SPA AURO",3
"2214U_1_2014","SPA VIRI",0
"2214U_1_2014","STE PART",9
"2214U_1_2014","STE VARI",5
"2214U_1_2014","THA BIFA",11
"2214U_1_2016","ACA BAHI",6
"2214U_1_2016","ACA CHIR",0
"2214U_1_2016","ACA COER",0
"2214U_1_2016","CAN ROST",0
"2214U_1_2016","CHA CAPI",0
"2214U_1_2016","COR GLAU",2
"2214U_1_2016","COR PERS",0
"2214U_1_2016","HAE PLUM",2
"2214U_1_2016","HAL BIVI",8
"2214U_1_2016","HAL GARN",3
"2214U_1_2016","HAL MACU",0
"2214U_1_2016","OCY CHRY",9
"2214U_1_2016","POM ARCU",0
"2214U_1_2016","SCA ISER",1
"2214U_1_2016","SPA ATOM",0
"2214U_1_2016","SPA AURO",6
"2214U_1_2016","SPA VIRI",1
"2214U_1_2016","STE PART",0
"2214U_1_2016","STE VARI",9
"2214U_1_2016","THA BIFA",1
"2214U_1_2021","ACA BAHI",2
"2214U_1_2021","ACA CHIR",1
"2214U_1_2021","ACA COER",10
"2214U_1_2021","CAN ROST",0.5
"2214U_1_2021","CHA CAPI",0
"2214U_1_2021","COR GLAU",0
"2214U_1_2021","COR PERS",4
"2214U_1_2021","HAE PLUM",4.49
"2214U_1_2021","HAL BIVI",14.49
"2214U_1_2021","HAL GARN",0.5
"2214U_1_2021","HAL MACU",4.99
"2214U_1_2021","OCY CHRY",10
"2214U_1_2021","POM ARCU",0.5
"2214U_1_2021","SCA ISER",12.49
"2214U_1_2021","SPA ATOM",3
"2214U_1_2021","SPA AURO",9.5
"2214U_1_2021","SPA VIRI",3
"2214U_1_2021","STE PART",0
"2214U_1_2021","STE VARI",5
"2214U_1_2021","THA BIFA",15
"2214U_2_2014","ACA BAHI",0
"2214U_2_2014","ACA CHIR",0
"2214U_2_2014","ACA COER",0
"2214U_2_2014","CAN ROST",0
"2214U_2_2014","CHA CAPI",0
"2214U_2_2014","COR GLAU",2
"2214U_2_2014","COR PERS",7
"2214U_2_2014","HAE PLUM",0
"2214U_2_2014","HAL BIVI",4
"2214U_2_2014","HAL GARN",6
"2214U_2_2014","HAL MACU",1
"2214U_2_2014","OCY CHRY",0
"2214U_2_2014","POM ARCU",0
"2214U_2_2014","SCA ISER",5
"2214U_2_2014","SPA ATOM",3
"2214U_2_2014","SPA AURO",1
"2214U_2_2014","SPA VIRI",0
"2214U_2_2014","STE PART",15
"2214U_2_2014","STE VARI",14
"2214U_2_2014","THA BIFA",36
"2214U_2_2016","ACA BAHI",2
"2214U_2_2016","ACA CHIR",0
"2214U_2_2016","ACA COER",0
"2214U_2_2016","CAN ROST",0
"2214U_2_2016","CHA CAPI",0
"2214U_2_2016","COR GLAU",1
"2214U_2_2016","COR PERS",0
"2214U_2_2016","HAE PLUM",16
"2214U_2_2016","HAL BIVI",2
"2214U_2_2016","HAL GARN",0
"2214U_2_2016","HAL MACU",0
"2214U_2_2016","OCY CHRY",1
"2214U_2_2016","POM ARCU",0
"2214U_2_2016","SCA ISER",18
"2214U_2_2016","SPA ATOM",0
"2214U_2_2016","SPA AURO",6
"2214U_2_2016","SPA VIRI",5
"2214U_2_2016","STE PART",0
"2214U_2_2016","STE VARI",1
"2214U_2_2016","THA BIFA",10
"2215U_1_2016","ACA BAHI",0
"2215U_1_2016","ACA CHIR",0
"2215U_1_2016","ACA COER",0
"2215U_1_2016","CAN ROST",0
"2215U_1_2016","CHA CAPI",0
"2215U_1_2016","COR GLAU",1
"2215U_1_2016","COR PERS",0
"2215U_1_2016","HAE PLUM",0
"2215U_1_2016","HAL BIVI",20
"2215U_1_2016","HAL GARN",1
"2215U_1_2016","HAL MACU",6
"2215U_1_2016","OCY CHRY",8
"2215U_1_2016","POM ARCU",0
"2215U_1_2016","SCA ISER",4
"2215U_1_2016","SPA ATOM",6
"2215U_1_2016","SPA AURO",0
"2215U_1_2016","SPA VIRI",0
"2215U_1_2016","STE PART",0
"2215U_1_2016","STE VARI",4
"2215U_1_2016","THA BIFA",8
"2215U_1_2021","ACA BAHI",1
"2215U_1_2021","ACA CHIR",0
"2215U_1_2021","ACA COER",6.49
"2215U_1_2021","CAN ROST",0
"2215U_1_2021","CHA CAPI",0
"2215U_1_2021","COR GLAU",0
"2215U_1_2021","COR PERS",125
"2215U_1_2021","HAE PLUM",3
"2215U_1_2021","HAL BIVI",25.98
"2215U_1_2021","HAL GARN",5.98
"2215U_1_2021","HAL MACU",3.5
"2215U_1_2021","OCY CHRY",11.49
"2215U_1_2021","POM ARCU",2
"2215U_1_2021","SCA ISER",29.49
"2215U_1_2021","SPA ATOM",2
"2215U_1_2021","SPA AURO",2.5
"2215U_1_2021","SPA VIRI",0.5
"2215U_1_2021","STE PART",2
"2215U_1_2021","STE VARI",18.49
"2215U_1_2021","THA BIFA",7
"2215U_2_2016","ACA BAHI",0
"2215U_2_2016","ACA CHIR",0
"2215U_2_2016","ACA COER",0
"2215U_2_2016","CAN ROST",0
"2215U_2_2016","CHA CAPI",0
"2215U_2_2016","COR GLAU",0
"2215U_2_2016","COR PERS",0
"2215U_2_2016","HAE PLUM",2
"2215U_2_2016","HAL BIVI",4
"2215U_2_2016","HAL GARN",0
"2215U_2_2016","HAL MACU",3
"2215U_2_2016","OCY CHRY",5
"2215U_2_2016","POM ARCU",0
"2215U_2_2016","SCA ISER",2
"2215U_2_2016","SPA ATOM",0
"2215U_2_2016","SPA AURO",0
"2215U_2_2016","SPA VIRI",0
"2215U_2_2016","STE PART",0
"2215U_2_2016","STE VARI",5
"2215U_2_2016","THA BIFA",5
"2216_1_2024","ACA BAHI",1
"2216_1_2024","ACA CHIR",2
"2216_1_2024","ACA COER",6
"2216_1_2024","CAN ROST",0
"2216_1_2024","CHA CAPI",0
"2216_1_2024","COR GLAU",1
"2216_1_2024","COR PERS",0
"2216_1_2024","HAE PLUM",3
"2216_1_2024","HAL BIVI",11
"2216_1_2024","HAL GARN",3
"2216_1_2024","HAL MACU",0
"2216_1_2024","OCY CHRY",19
"2216_1_2024","POM ARCU",1
"2216_1_2024","SCA ISER",6
"2216_1_2024","SPA ATOM",0
"2216_1_2024","SPA AURO",7
"2216_1_2024","SPA VIRI",0
"2216_1_2024","STE PART",0
"2216_1_2024","STE VARI",3
"2216_1_2024","THA BIFA",2
"2216U_1_2014","ACA BAHI",0
"2216U_1_2014","ACA CHIR",0
"2216U_1_2014","ACA COER",1
"2216U_1_2014","CAN ROST",0
"2216U_1_2014","CHA CAPI",1
"2216U_1_2014","COR GLAU",3
"2216U_1_2014","COR PERS",73
"2216U_1_2014","HAE PLUM",0
"2216U_1_2014","HAL BIVI",0
"2216U_1_2014","HAL GARN",9
"2216U_1_2014","HAL MACU",0
"2216U_1_2014","OCY CHRY",5
"2216U_1_2014","POM ARCU",0
"2216U_1_2014","SCA ISER",36
"2216U_1_2014","SPA ATOM",8
"2216U_1_2014","SPA AURO",1
"2216U_1_2014","SPA VIRI",0
"2216U_1_2014","STE PART",6
"2216U_1_2014","STE VARI",3
"2216U_1_2014","THA BIFA",11
"2216U_2_2014","ACA BAHI",0
"2216U_2_2014","ACA CHIR",0
"2216U_2_2014","ACA COER",1
"2216U_2_2014","CAN ROST",3
"2216U_2_2014","CHA CAPI",1
"2216U_2_2014","COR GLAU",0
"2216U_2_2014","COR PERS",125
"2216U_2_2014","HAE PLUM",0
"2216U_2_2014","HAL BIVI",0
"2216U_2_2014","HAL GARN",1
"2216U_2_2014","HAL MACU",1
"2216U_2_2014","OCY CHRY",34
"2216U_2_2014","POM ARCU",0
"2216U_2_2014","SCA ISER",12
"2216U_2_2014","SPA ATOM",1
"2216U_2_2014","SPA AURO",2
"2216U_2_2014","SPA VIRI",0
"2216U_2_2014","STE PART",3
"2216U_2_2014","STE VARI",3
"2216U_2_2014","THA BIFA",6
"2217_1_2022","ACA BAHI",1.5
"2217_1_2022","ACA CHIR",1.5
"2217_1_2022","ACA COER",5.49
"2217_1_2022","CAN ROST",0
"2217_1_2022","CHA CAPI",0
"2217_1_2022","COR GLAU",5
"2217_1_2022","COR PERS",37.5
"2217_1_2022","HAE PLUM",27.99
"2217_1_2022","HAL BIVI",26.5
"2217_1_2022","HAL GARN",3.99
"2217_1_2022","HAL MACU",4
"2217_1_2022","OCY CHRY",17.99
"2217_1_2022","POM ARCU",0
"2217_1_2022","SCA ISER",19.49
"2217_1_2022","SPA ATOM",0
"2217_1_2022","SPA AURO",3.99
"2217_1_2022","SPA VIRI",1
"2217_1_2022","STE PART",0
"2217_1_2022","STE VARI",10
"2217_1_2022","THA BIFA",24.49
"2217U_1_2014","ACA BAHI",0
"2217U_1_2014","ACA CHIR",0
"2217U_1_2014","ACA COER",1
"2217U_1_2014","CAN ROST",0
"2217U_1_2014","CHA CAPI",0
"2217U_1_2014","COR GLAU",0
"2217U_1_2014","COR PERS",500
"2217U_1_2014","HAE PLUM",0
"2217U_1_2014","HAL BIVI",0
"2217U_1_2014","HAL GARN",0
"2217U_1_2014","HAL MACU",0
"2217U_1_2014","OCY CHRY",9
"2217U_1_2014","POM ARCU",0
"2217U_1_2014","SCA ISER",18
"2217U_1_2014","SPA ATOM",0
"2217U_1_2014","SPA AURO",5
"2217U_1_2014","SPA VIRI",0
"2217U_1_2014","STE PART",3
"2217U_1_2014","STE VARI",7
"2217U_1_2014","THA BIFA",6
"2217U_1_2021","ACA BAHI",4
"2217U_1_2021","ACA CHIR",0
"2217U_1_2021","ACA COER",3
"2217U_1_2021","CAN ROST",0
"2217U_1_2021","CHA CAPI",0
"2217U_1_2021","COR GLAU",0
"2217U_1_2021","COR PERS",0
"2217U_1_2021","HAE PLUM",6.49
"2217U_1_2021","HAL BIVI",14
"2217U_1_2021","HAL GARN",2.49
"2217U_1_2021","HAL MACU",1.5
"2217U_1_2021","OCY CHRY",14.98
"2217U_1_2021","POM ARCU",0.5
"2217U_1_2021","SCA ISER",14.49
"2217U_1_2021","SPA ATOM",0
"2217U_1_2021","SPA AURO",3
"2217U_1_2021","SPA VIRI",2.5
"2217U_1_2021","STE PART",0
"2217U_1_2021","STE VARI",7.5
"2217U_1_2021","THA BIFA",25
"2217U_2_2014","ACA BAHI",0
"2217U_2_2014","ACA CHIR",0
"2217U_2_2014","ACA COER",1
"2217U_2_2014","CAN ROST",0
"2217U_2_2014","CHA CAPI",1
"2217U_2_2014","COR GLAU",6
"2217U_2_2014","COR PERS",400
"2217U_2_2014","HAE PLUM",0
"2217U_2_2014","HAL BIVI",2
"2217U_2_2014","HAL GARN",1
"2217U_2_2014","HAL MACU",6
