"survey_id","PRIMARY_SAMPLE_UNIT","STATION_NR","YEAR","latitude","longitude","DEPTH","UNDERWATER_VISIBILITY","HABITAT_TYPE","ZONE_NAME","SUB_REGION_NAME","REGION_DESCRIPTION","PROT","MPA_NAME","total_abundance","species_richness"
"2266U_2_2018","2266U",2,2018,24.62991,-82.83842,9.3,7.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",34,9
"2267U_1_2018","2267U",1,2018,24.71586,-82.84354,9.9,8.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",68,15
"2267U_2_2018","2267U",2,2018,24.71567,-82.84341,10.4,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",104,18
"2268U_1_2018","2268U",1,2018,24.71577,-82.84717,10.6,7.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",166,18
"2268U_2_2018","2268U",2,2018,24.71583,-82.84733,10.6,9.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",98,20
"2269U_1_2018","2269U",1,2018,24.71001,-82.78819,11.2,9.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",104,17
"2269U_2_2018","2269U",2,2018,24.71,-82.78808,10.7,10.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",67,10
"2270U_1_2018","2270U",1,2018,24.68793,-82.77794,4.5,12,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",82,15
"2270U_2_2018","2270U",2,2018,24.68784,-82.77793,4.2,14.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",175,16
"2271U_1_2018","2271U",1,2018,24.68829,-82.77182,8.5,10.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",54,16
"2271U_2_2018","2271U",2,2018,24.68814,-82.77176,11.8,12,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",71,16
"2273U_1_2018","2273U",1,2018,24.69421,-82.78109,6.6,15,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",188,24
"2273U_2_2018","2273U",2,2018,24.69445,-82.78115,7,13,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",197,18
"2274U_1_2018","2274U",1,2018,24.6839,-82.88489,11.9,8,"Contiguous reef - non-spur-groove - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",495,25
"2274U_2_2018","2274U",2,2018,24.68401,-82.88492,12.8,9,"Contiguous reef - non-spur-groove - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",393,27
"2275U_1_2018","2275U",1,2018,24.66171,-82.93095,17.6,10,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",435,19
"2275U_2_2018","2275U",2,2018,24.6617,-82.93086,17.7,11.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",220,15
"2277U_1_2018","2277U",1,2018,24.64149,-82.89855,10.5,9.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",185,16
"2277U_2_2018","2277U",2,2018,24.64162,-82.89843,10.4,9.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",124,17
"2278U_1_2018","2278U",1,2018,24.70408,-82.86103,7.5,10,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",140,16
"2278U_2_2018","2278U",2,2018,24.70399,-82.86102,7.3,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",86,22
"2279U_1_2018","2279U",1,2018,24.71969,-82.87695,16.8,5.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",405,22
"2279U_2_2018","2279U",2,2018,24.71964,-82.87695,15.6,5.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",137,16
"2280U_1_2018","2280U",1,2018,24.66259,-82.93436,19.5,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",522,17
"2280U_2_2018","2280U",2,2018,24.66259,-82.93436,15.9,8,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",613,14
"2281U_1_2018","2281U",1,2018,24.66222,-82.93554,22.9,8,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",676,11
"2281U_2_2018","2281U",2,2018,24.66224,-82.9355,23.3,7,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",643,18
"2282U_1_2018","2282U",1,2018,24.62823,-82.88059,6.6,13,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",53,14
"2282U_2_2018","2282U",2,2018,24.62823,-82.88059,5.8,11.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",36,17
"2284U_1_2018","2284U",1,2018,24.70526,-82.86531,11.3,6.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",272,20
"2284U_2_2018","2284U",2,2018,24.70534,-82.86513,9.2,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",132,24
"2285U_1_2018","2285U",1,2018,24.68667,-82.90721,11.2,10,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",613,21
"2285U_2_2018","2285U",2,2018,24.6867,-82.90741,12.1,10.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",421,16
"2286U_1_2018","2286U",1,2018,24.59789,-82.90622,11.3,16.5,"Isolated - patchy reef structures - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",413,31
"2286U_2_2018","2286U",2,2018,24.5978,-82.90609,9.6,14.5,"Isolated - patchy reef structures - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",758,27
"2287U_1_2018","2287U",1,2018,24.6762,-82.91499,10.5,11,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",417,26
"2287U_2_2018","2287U",2,2018,24.6762,-82.91499,10.4,14.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",486,26
"2288U_1_2018","2288U",1,2018,24.67357,-82.88653,6.1,11,"Contiguous reef - non-spur-groove - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",133,21
"2288U_2_2018","2288U",2,2018,24.67377,-82.88647,6.1,10.5,"Contiguous reef - non-spur-groove - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",90,22
"2289U_1_2018","2289U",1,2018,24.71977,-82.86365,15.4,5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",49,12
"2289U_2_2018","2289U",2,2018,24.71989,-82.86362,15.1,5.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",105,12
"2290U_1_2018","2290U",1,2018,24.70161,-82.90381,14,9.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",79,13
"2290U_2_2018","2290U",2,2018,24.70152,-82.90369,13.3,9,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",95,19
"2291U_1_2018","2291U",1,2018,24.71177,-82.85767,11.5,8.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",184,16
"2291U_2_2018","2291U",2,2018,24.71172,-82.85758,12.2,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",238,18
"2292U_1_2018","2292U",1,2018,24.63454,-82.93813,9.6,8,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",97,19
"2292U_2_2018","2292U",2,2018,24.63454,-82.93813,9.3,6.5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",163,26
"2295U_1_2018","2295U",1,2018,24.71605,-82.88153,14.8,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",126,15
"2295U_2_2018","2295U",2,2018,24.71605,-82.88153,14.9,7,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",114,16
"2296U_1_2018","2296U",1,2018,24.68361,-82.9256,15.2,9,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",203,23
"2296U_2_2018","2296U",2,2018,24.68361,-82.9256,15.1,10.5,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",131,17
"2297U_1_2018","2297U",1,2018,24.70962,-82.86988,14.6,35,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",676,28
"2297U_2_2018","2297U",2,2018,24.70981,-82.8698,14.7,10,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",622,20
"2298U_1_2018","2298U",1,2018,24.71159,-82.86471,10.6,8.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",103,22
"2298U_2_2018","2298U",2,2018,24.71159,-82.86465,11.3,8,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",137,17
"2299U_1_2018","2299U",1,2018,24.63765,-82.93842,14,5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",109,15
"2299U_2_2018","2299U",2,2018,24.6375,-82.93842,13.6,5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",173,20
"2300U_1_2018","2300U",1,2018,24.72003,-82.86824,15.1,6.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",93,13
"2300U_2_2018","2300U",2,2018,24.72003,-82.86824,14.5,5.5,"Contiguous reef - non-spur-groove - low vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",71,11
"2301U_1_2018","2301U",1,2018,24.65603,-82.95016,26.5,5.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",341,12
"2301U_2_2018","2301U",2,2018,24.65616,-82.95005,25.9,5.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",194,12
"2303U_1_2018","2303U",1,2018,24.7071,-82.91983,18.9,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Undetermined","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Tortugas_NER",333,18
"2303U_2_2018","2303U",2,2018,24.70709,-82.91997,19.1,7.5,"Contiguous reef - non-spur-groove - high vertical relief","Undetermined","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Tortugas_NER",352,15
"2305U_1_2018","2305U",1,2018,24.63566,-82.96392,22.6,8.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",205,16
"2305U_2_2018","2305U",2,2018,24.63581,-82.96386,21.3,9,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",409,11
"2306U_1_2018","2306U",1,2018,24.73234,-82.79979,18.3,7,"Contiguous reef - non-spur-groove - moderate vertical relief","Undetermined","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Tortugas_NER",179,15
"2306U_2_2018","2306U",2,2018,24.73239,-82.79975,18.2,6.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Undetermined","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Tortugas_NER",596,17
"2307U_1_2018","2307U",1,2018,24.64881,-82.92289,8.5,13,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",183,25
"2307U_2_2018","2307U",2,2018,24.64905,-82.92286,8.8,12.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",165,18
"2308U_1_2018","2308U",1,2018,24.67909,-82.89706,4.8,9,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",382,22
"2308U_2_2018","2308U",2,2018,24.67929,-82.89694,6,10,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",483,23
"2309U_1_2018","2309U",1,2018,24.67507,-82.9218,13.3,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",213,14
"2309U_2_2018","2309U",2,2018,24.67512,-82.92174,13.6,6.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",168,16
"2310U_1_2018","2310U",1,2018,24.65586,-82.92618,14.2,11,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",155,21
"2310U_2_2018","2310U",2,2018,24.65586,-82.92618,14.5,9.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",179,19
"2311U_1_2018","2311U",1,2018,24.64197,-82.89826,9.3,7.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",72,9
"2311U_2_2018","2311U",2,2018,24.64205,-82.89817,10.4,4.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",44,9
"2312U_1_2018","2312U",1,2018,24.72468,-82.81985,21.7,7.5,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",141,13
"2312U_2_2018","2312U",2,2018,24.72469,-82.81986,20.6,10,"Contiguous reef - non-spur-groove - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"Unprotected",173,11
"2314U_1_2018","2314U",1,2018,24.70629,-82.86369,7.3,10,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",174,17
"2314U_2_2018","2314U",2,2018,24.70629,-82.86369,6.9,8.5,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",104,19
"2315U_1_2018","2315U",1,2018,24.63989,-82.96039,22.3,9,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",193,19
"2315U_2_2018","2315U",2,2018,24.64003,-82.96016,23.1,12.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",136,20
"2316U_1_2018","2316U",1,2018,24.6402,-82.96433,21.3,9.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",201,16
"2316U_2_2018","2316U",2,2018,24.64017,-82.96449,22.6,9,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",321,14
"2317U_1_2018","2317U",1,2018,24.62818,-82.908,10.2,6.5,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",60,10
"2317U_2_2018","2317U",2,2018,24.6281,-82.908,11.3,7,"Contiguous reef - non-spur-groove - low vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",57,17
"2318U_1_2018","2318U",1,2018,24.65768,-82.94392,21.6,5,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",256,16
"2318U_2_2018","2318U",2,2018,24.65776,-82.94409,24,7,"Spur-groove reef - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",209,15
"2319U_1_2018","2319U",1,2018,24.68361,-82.9256,17.9,8.5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",557,21
"2319U_2_2018","2319U",2,2018,24.68343,-82.92562,16,10,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",360,25
"2320U_1_2018","2320U",1,2018,24.60624,-82.96391,15.6,8,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",116,28
"2320U_2_2018","2320U",2,2018,24.60611,-82.96391,13.3,9,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",145,19
"2321U_1_2018","2321U",1,2018,24.70925,-82.86396,9.6,8,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",196,27
"2321U_2_2018","2321U",2,2018,24.70914,-82.86397,10.7,9,"Contiguous reef - non-spur-groove - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",315,22
"2323U_1_2018","2323U",1,2018,24.66626,-82.92963,21.6,8,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",781,12
"2323U_2_2018","2323U",2,2018,24.66637,-82.92973,20.8,5,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",458,13
"2324U_1_2018","2324U",1,2018,24.60734,-82.95476,12.5,8,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",61,17
"2324U_2_2018","2324U",2,2018,24.60733,-82.95487,10.9,7.5,"Isolated - patchy reef structures - moderate vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",38,14
"2325U_1_2018","2325U",1,2018,24.61003,-82.93114,9.8,6,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",399,16
"2325U_2_2018","2325U",2,2018,24.60995,-82.93097,13,7,"Isolated - patchy reef structures - high vertical relief","Forereef","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",1289,19
"2328U_1_2018","2328U",1,2018,24.66868,-82.87556,6.3,15.5,"Isolated - patchy reef structures - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",174,16
"2328U_2_2018","2328U",2,2018,24.66874,-82.87522,4.8,15,"Isolated - patchy reef structures - high vertical relief","Lagoon","Tortugas--Dry Tortugas NP","Dry Tortugas",2,"DTNP_RNA",513,27
